latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
-9.58685,150.47575,311.83,1.01,1,2022-05-21,0338,A,63,6.1NRT,297.18,5.99,D
-9.6419,148.6218,311.57,1.15,1.07,2022-05-21,0338,A,66,6.1NRT,297.22,6.3,D
-36.58276,144.78113,301.94,4.44,1.94,2022-05-21,0332,A,50,6.1NRT,283.15,46.35,D
-35.00677,147.69083,301.19,2.8,1.6,2022-05-21,0332,A,45,6.1NRT,289.29,18.4,D
-34.26612,147.60251,314.71,2.79,1.6,2022-05-21,0334,A,67,6.1NRT,285.03,56.7,D
-34.26817,147.57126,336.78,2.8,1.6,2022-05-21,0334,A,90,6.1NRT,288.24,170.25,D
-34.34264,147.12131,301.12,3,1.65,2022-05-21,0334,A,44,6.1NRT,287.2,18.26,D
-34.26423,147.59492,329.94,2.79,1.6,2022-05-21,0334,A,87,6.1NRT,285.45,125.97,D
-34.26646,147.56384,328.76,2.8,1.6,2022-05-21,0334,A,86,6.1NRT,287.72,120.03,D
-2.00392,-78.34806,317.03,1.98,1.37,2022-05-21,0313,T,94,6.1NRT,271.48,52.98,N
-1.99257,-78.35616,332.44,1.98,1.37,2022-05-21,0313,T,100,6.1NRT,272.7,98.16,N
-1.99778,-78.33775,308.88,1.98,1.37,2022-05-21,0313,T,76,6.1NRT,270.88,34.62,N
-2.00101,-78.35986,326.2,1.98,1.37,2022-05-21,0313,T,100,6.1NRT,272.73,77.21,N
-1.98658,-78.34602,309.41,1.98,1.37,2022-05-21,0313,T,77,6.1NRT,271.17,35.8,N
-1.98948,-78.36616,310.35,1.98,1.37,2022-05-21,0313,T,80,6.1NRT,272.26,37.63,N
-0.076,-77.65665,305.44,1.63,1.26,2022-05-21,0313,T,64,6.1NRT,275.23,21.36,N
-0.07787,-77.66994,303.28,1.63,1.26,2022-05-21,0313,T,54,6.1NRT,275.32,18.89,N
10.05739,-64.89081,307.96,4.41,1.93,2022-05-21,0315,T,73,6.1NRT,291.44,62.24,N
10.06335,-64.85742,301.99,4.44,1.94,2022-05-21,0315,T,46,6.1NRT,291.63,31.68,N
10.05894,-64.89796,304.24,4.41,1.93,2022-05-21,0315,T,59,6.1NRT,291.32,42.97,N
10.4284,-72.55953,306.24,1.2,1.09,2022-05-21,0315,T,67,6.1NRT,291.24,9.67,N
10.42692,-72.57085,305.27,1.2,1.09,2022-05-21,0315,T,64,6.1NRT,290.94,9.15,N
10.95056,-72.9964,302.76,1.16,1.07,2022-05-21,0315,T,51,6.1NRT,291.12,4.92,N
10.94924,-73.00629,309.5,1.15,1.07,2022-05-21,0315,T,78,6.1NRT,291.47,10.34,N
-23.25218,-58.43501,307.18,3.3,1.72,2022-05-21,0304,T,71,6.1NRT,279.85,60.74,N
-23.23691,-58.43877,301.43,3.3,1.72,2022-05-21,0304,T,37,6.1NRT,279.87,39.37,N
-23.25702,-58.43914,302.02,3.3,1.72,2022-05-21,0304,T,46,6.1NRT,279.57,41.95,N
-23.24176,-58.44299,307.45,3.3,1.72,2022-05-21,0304,T,71,6.1NRT,280.27,61.87,N
-21.89463,-62.4406,306.85,1.83,1.32,2022-05-21,0304,T,69,6.1NRT,280.01,24.91,N
-21.88957,-62.44811,305.15,1.83,1.32,2022-05-21,0304,T,48,6.1NRT,279.91,21.16,N
-20.71077,-63.2349,305.74,1.7,1.28,2022-05-21,0304,T,65,6.1NRT,282.63,21.49,N
-18.26094,-62.48138,343.96,2.15,1.42,2022-05-21,0306,T,100,6.1NRT,280.2,164.17,N
-18.26452,-62.50149,326.71,2.14,1.42,2022-05-21,0306,T,100,6.1NRT,278.98,85.53,N
-17.83883,-61.48155,303.67,2.6,1.55,2022-05-21,0306,T,56,6.1NRT,280.96,36.49,N
-17.83397,-61.48904,307.11,2.6,1.55,2022-05-21,0306,T,70,6.1NRT,280.69,45.45,N
-17.59703,-60.37107,306.82,3.18,1.69,2022-05-21,0306,T,69,6.1NRT,278.6,56.01,N
-17.44129,-61.66921,382.27,2.56,1.54,2022-05-21,0306,T,100,6.1NRT,290.29,650.42,N
-17.44564,-61.69282,365.64,2.55,1.54,2022-05-21,0306,T,100,6.1NRT,285.03,409.71,N
-17.42758,-61.67215,354.09,2.56,1.54,2022-05-21,0306,T,100,6.1NRT,283.86,290.14,N
-17.43193,-61.69561,339.73,2.55,1.54,2022-05-21,0306,T,100,6.1NRT,280.2,177.48,N
-17.60692,-62.65463,300.74,2.15,1.42,2022-05-21,0306,T,33,6.1NRT,280.63,21.01,N
-17.43596,-61.6757,397.27,2.56,1.54,2022-05-21,0306,T,100,6.1NRT,293.89,943.12,N
-17.44016,-61.69941,341.32,2.55,1.54,2022-05-21,0306,T,100,6.1NRT,281.66,186.28,N
-17.59174,-62.64244,308.81,2.15,1.43,2022-05-21,0306,T,64,6.1NRT,281.48,34.18,N
-17.00493,-63.2016,301.28,2.01,1.38,2022-05-21,0306,T,39,6.1NRT,282.83,20.71,N
-16.12695,-61.37096,333.77,2.87,1.62,2022-05-21,0306,T,100,6.1NRT,281.68,166.72,N
-15.9809,-60.66402,311.01,3.26,1.71,2022-05-21,0306,T,81,6.1NRT,279.72,76.67,N
-16.1076,-61.3471,356.34,2.88,1.62,2022-05-21,0306,T,100,6.1NRT,284.25,367.62,N
-16.11253,-61.37393,373.93,2.87,1.62,2022-05-21,0306,T,100,6.1NRT,286.17,610.3,N
-16.0981,-61.37687,303.32,2.87,1.62,2022-05-21,0306,T,13,6.1NRT,280.47,33.12,N
-16.10333,-61.56538,302.27,2.78,1.59,2022-05-21,0306,T,48,6.1NRT,281.46,34.01,N
-16.12601,-61.9532,301.37,2.6,1.55,2022-05-21,0306,T,40,6.1NRT,280.89,30.32,N
-15.78294,-71.85858,303.91,1.13,1.06,2022-05-21,0306,T,58,6.1NRT,265.05,14.44,N
-12.36926,-67.02267,300.23,1.31,1.13,2022-05-21,0308,T,22,6.1NRT,285.89,7.81,N
-9.64696,-65.73633,301.13,1.78,1.31,2022-05-21,0308,T,38,6.1NRT,289.32,11.1,N
-9.64957,-65.75251,301.41,1.77,1.3,2022-05-21,0308,T,41,6.1NRT,289.39,11.35,N
-9.65195,-65.74129,302.89,1.78,1.31,2022-05-21,0308,T,44,6.1NRT,289.69,12.34,N
-9.10443,-68.6224,305.66,1.17,1.08,2022-05-21,0308,T,65,6.1NRT,288.4,9.6,N
37.94682,116.73976,320.88,4.38,1.93,2022-05-21,0349,T,71,6.1NRT,302.29,88.67,D
37.93413,116.7868,333.04,4.41,1.93,2022-05-21,0349,T,84,6.1NRT,301.48,215.13,D
37.94489,116.73378,316.82,4.38,1.93,2022-05-21,0349,T,59,6.1NRT,302.3,57.86,D
37.93245,116.78092,331.78,4.41,1.93,2022-05-21,0349,T,84,6.1NRT,301.58,201.97,D
38.36794,106.24606,328.42,1.11,1.05,2022-05-21,0349,T,52,6.1NRT,306.21,12.99,D
38.36584,106.25848,326.1,1.11,1.05,2022-05-21,0349,T,30,6.1NRT,305.86,9.56,D
38.35657,106.256,326.69,1.11,1.05,2022-05-21,0349,T,17,6.1NRT,305.65,9.92,D
38.0745,106.33149,326.89,1.13,1.06,2022-05-21,0349,T,45,6.1NRT,309.22,11.44,D
37.95703,105.81177,334.93,1.09,1.04,2022-05-21,0349,T,76,6.1NRT,310.35,17.33,D
37.77195,105.86508,323.5,1.09,1.04,2022-05-21,0349,T,56,6.1NRT,299.21,8.91,D
37.76991,105.87728,324.28,1.1,1.04,2022-05-21,0349,T,54,6.1NRT,296.22,10.82,D
22.45452,94.85421,318.37,1.54,1.22,2022-05-21,0355,T,0,6.1NRT,290.09,15.66,D
58.14593,108.73335,307.05,1.07,1.03,2022-05-21,0345,T,65,6.1NRT,288.06,7.4,D
58.30677,101.32964,324.78,1.89,1.34,2022-05-21,0345,T,78,6.1NRT,295.23,47.39,D
57.21783,101.24486,343.08,1.85,1.33,2022-05-21,0345,T,88,6.1NRT,290.85,116.11,D
57.08615,102.47371,331.01,1.64,1.26,2022-05-21,0345,T,59,6.1NRT,291.09,49.71,D
57.08823,102.46714,325.96,1.64,1.26,2022-05-21,0345,T,35,6.1NRT,291.09,40.02,D
57.07485,102.49145,318.94,1.64,1.26,2022-05-21,0345,T,38,6.1NRT,287.72,27.78,D
57.27143,97.88153,307.02,2.58,1.54,2022-05-21,0345,T,65,6.1NRT,292.59,21.09,D
57.25746,97.88001,341.87,2.58,1.54,2022-05-21,0345,T,93,6.1NRT,295.8,175.61,D
57.25593,97.92281,330.88,2.57,1.54,2022-05-21,0345,T,87,6.1NRT,293.5,108.52,D
57.26654,97.87503,330.97,2.58,1.54,2022-05-21,0345,T,87,6.1NRT,294.08,109.19,D
57.26481,97.91799,333.98,2.57,1.54,2022-05-21,0345,T,89,6.1NRT,293.6,124.79,D
57.25257,97.87347,310.08,2.58,1.54,2022-05-21,0345,T,69,6.1NRT,294.97,30.19,D
57.25088,97.91621,311.85,2.57,1.54,2022-05-21,0345,T,72,6.1NRT,293.43,34.66,D
56.76753,97.78085,326.73,2.58,1.54,2022-05-21,0345,T,85,6.1NRT,293.28,87.31,D
56.76587,97.82416,309.12,2.57,1.54,2022-05-21,0345,T,65,6.1NRT,291.53,25.21,D
56.70485,97.81226,322.93,2.57,1.54,2022-05-21,0345,T,65,6.1NRT,294.17,62.12,D
56.35252,97.3129,306.89,2.69,1.57,2022-05-21,0345,T,64,6.1NRT,293.85,20.12,D
56.35095,97.35616,305.79,2.68,1.57,2022-05-21,0345,T,55,6.1NRT,293.13,17.68,D
53.41111,119.18203,313.64,1.93,1.36,2022-05-21,0345,T,55,6.1NRT,278.98,30.33,D
55.71908,98.35339,311.72,2.39,1.49,2022-05-21,0347,T,69,6.1NRT,292.83,30.94,D
55.65355,97.78224,326.7,2.53,1.53,2022-05-21,0347,T,85,6.1NRT,291.3,84.95,D
53.06615,115.74248,314.07,1.42,1.18,2022-05-21,0347,T,71,6.1NRT,297.75,12.05,D
53.06194,115.76286,312.09,1.42,1.18,2022-05-21,0347,T,65,6.1NRT,297,10.02,D
52.49102,117.02943,319.63,1.66,1.27,2022-05-21,0347,T,74,6.1NRT,301.95,16.89,D
52.47508,117.04637,335.74,1.66,1.27,2022-05-21,0347,T,89,6.1NRT,305.29,56.07,D
52.46246,116.776,317.43,1.62,1.25,2022-05-21,0347,T,67,6.1NRT,301.27,11.92,D
51.98442,118.85595,316.2,2.07,1.4,2022-05-21,0347,T,73,6.1NRT,295.55,32.74,D
51.93129,116.17802,319.61,1.58,1.24,2022-05-21,0347,T,75,6.1NRT,304.96,13.83,D
52.32916,113.74352,320.45,1.24,1.11,2022-05-21,0347,T,42,6.1NRT,301.76,12.61,D
51.49268,114.44875,335.9,1.37,1.16,2022-05-21,0347,T,87,6.1NRT,300.1,45.97,D
51.48872,114.46828,333.47,1.38,1.16,2022-05-21,0347,T,85,6.1NRT,299.04,41.41,D
51.48034,112.36266,360.15,1.16,1.07,2022-05-21,0347,T,100,6.1NRT,310,95.82,D
51.47742,112.37883,376.74,1.16,1.07,2022-05-21,0347,T,100,6.1NRT,309.17,163.15,D
51.47451,112.39494,327.69,1.16,1.07,2022-05-21,0347,T,80,6.1NRT,302.45,20.95,D
51.47098,112.35872,328.98,1.16,1.07,2022-05-21,0347,T,81,6.1NRT,305.49,21.47,D
51.46807,112.37476,354.62,1.16,1.07,2022-05-21,0347,T,97,6.1NRT,310.68,77.7,D
51.46517,112.39079,337.19,1.16,1.07,2022-05-21,0347,T,88,6.1NRT,304.21,35.71,D
51.45874,112.37061,318.99,1.16,1.07,2022-05-21,0347,T,53,6.1NRT,305.39,8.6,D
51.55404,111.29684,362.09,1.08,1.04,2022-05-21,0347,T,100,6.1NRT,312.16,87.78,D
51.55147,111.31179,342,1.08,1.04,2022-05-21,0347,T,88,6.1NRT,310.64,35.04,D
51.54119,111.37152,338.26,1.09,1.04,2022-05-21,0347,T,66,6.1NRT,302.3,35.38,D
51.53854,111.38689,319.63,1.09,1.04,2022-05-21,0347,T,56,6.1NRT,297.29,12.45,D
51.54498,111.29295,360.83,1.08,1.04,2022-05-21,0347,T,100,6.1NRT,308.18,85.2,D
51.5424,111.30798,364.79,1.08,1.04,2022-05-21,0347,T,100,6.1NRT,309.54,96.37,D
51.53982,111.32298,347.17,1.08,1.04,2022-05-21,0347,T,94,6.1NRT,307.14,46.33,D
51.53208,111.36787,347.32,1.09,1.04,2022-05-21,0347,T,91,6.1NRT,304.47,53.95,D
51.52945,111.3831,323.48,1.09,1.04,2022-05-21,0347,T,72,6.1NRT,299.62,16.92,D
51.53076,111.31908,339.29,1.08,1.04,2022-05-21,0347,T,89,6.1NRT,304.31,34.31,D
51.52817,111.33407,354.11,1.09,1.04,2022-05-21,0347,T,97,6.1NRT,306.03,68.62,D
51.5256,111.34896,356.22,1.09,1.04,2022-05-21,0347,T,98,6.1NRT,302.4,73.78,D
51.52299,111.3641,328.61,1.09,1.04,2022-05-21,0347,T,42,6.1NRT,297.89,20.39,D
51.51655,111.34496,327.11,1.09,1.04,2022-05-21,0347,T,75,6.1NRT,301.33,18.91,D
52.02856,106.49037,314.73,1.05,1.02,2022-05-21,0347,T,63,6.1NRT,296.65,8.26,D
52.02666,106.50546,329.29,1.05,1.02,2022-05-21,0347,T,82,6.1NRT,296.47,24.3,D
50.77009,113.94485,349.53,1.36,1.16,2022-05-21,0347,T,95,6.1NRT,287.57,87.09,D
50.75646,113.95828,341.39,1.37,1.16,2022-05-21,0347,T,87,6.1NRT,287.09,61.27,D
50.75372,113.91726,320.47,1.36,1.16,2022-05-21,0347,T,32,6.1NRT,291.86,14.77,D
50.56599,110.25174,328.07,1.05,1.02,2022-05-21,0347,T,77,6.1NRT,305.4,18.96,D
50.55221,110.27692,325.41,1.05,1.03,2022-05-21,0347,T,40,6.1NRT,306.21,15.21,D
50.5498,110.29134,341.42,1.05,1.03,2022-05-21,0347,T,91,6.1NRT,303.1,39.9,D
50.54739,110.30574,323.64,1.06,1.03,2022-05-21,0347,T,52,6.1NRT,298.87,14.46,D
50.54497,110.32014,319.04,1.06,1.03,2022-05-21,0347,T,61,6.1NRT,297.21,11.81,D
50.537,110.26503,316.86,1.05,1.03,2022-05-21,0347,T,69,6.1NRT,301.62,10.79,D
50.52091,110.30426,322.04,1.06,1.03,2022-05-21,0347,T,76,6.1NRT,298.57,16.82,D
49.97257,113.06627,336.33,1.31,1.14,2022-05-21,0347,T,76,6.1NRT,300.28,43.48,D
49.96923,113.08341,328.72,1.31,1.14,2022-05-21,0347,T,45,6.1NRT,297.25,28.59,D
49.9593,113.07942,328.02,1.31,1.14,2022-05-21,0347,T,32,6.1NRT,300.29,26.68,D
49.95594,113.09658,343.54,1.31,1.14,2022-05-21,0347,T,91,6.1NRT,297.97,64.82,D
49.94938,112.91778,337.19,1.29,1.13,2022-05-21,0347,T,87,6.1NRT,304.81,43.33,D
49.94613,112.93465,359.07,1.3,1.13,2022-05-21,0347,T,99,6.1NRT,305.04,109.88,D
49.94281,112.95197,334.64,1.3,1.13,2022-05-21,0347,T,80,6.1NRT,303.24,39.69,D
50.73831,107.29562,326.92,1.01,1,2022-05-21,0347,T,77,6.1NRT,300.65,19.67,D
50.73334,107.2646,333.39,1.01,1,2022-05-21,0347,T,84,6.1NRT,295.89,28.47,D
50.7314,107.27855,325.7,1.01,1,2022-05-21,0347,T,67,6.1NRT,298.49,17.26,D
50.72946,107.29252,335.01,1.01,1,2022-05-21,0347,T,85,6.1NRT,300.97,29.65,D
50.72752,107.3065,321.7,1.01,1,2022-05-21,0347,T,68,6.1NRT,300.5,13.26,D
50.72255,107.27545,335.17,1.01,1,2022-05-21,0347,T,85,6.1NRT,301.2,28.11,D
50.72061,107.28941,352.46,1.01,1,2022-05-21,0347,T,96,6.1NRT,305.56,60.15,D
50.71867,107.3034,334.97,1.01,1,2022-05-21,0347,T,85,6.1NRT,305.21,28.2,D
50.41776,108.48068,331.01,1,1,2022-05-21,0347,T,84,6.1NRT,299.98,26.01,D
50.38676,105.98767,326.25,1.04,1.02,2022-05-21,0347,T,65,6.1NRT,308.72,10.87,D
50.38489,106.00219,327.64,1.04,1.02,2022-05-21,0347,T,76,6.1NRT,309.47,12.22,D
50.68575,95.71039,308.73,2.9,1.62,2022-05-21,0347,T,55,6.1NRT,289.03,39.24,D
48.71574,110.22189,327.74,1.1,1.05,2022-05-21,0347,T,72,6.1NRT,307.56,16.54,D
2.72644,97.68071,311.58,1.18,1.08,2022-05-21,0400,T,58,6.1NRT,294.59,6.85,D
1.28513,97.61982,316.15,1.21,1.1,2022-05-21,0400,T,0,6.1NRT,298.2,10.99,D
0.15681,102.74312,308.43,3.05,1.66,2022-05-21,0400,T,50,6.1NRT,289.93,23.91,D
0.15322,102.76482,308.69,3.06,1.66,2022-05-21,0400,T,51,6.1NRT,290.13,23.59,D
35.46107,-77.96382,313.76,1.21,1.09,2022-05-21,0321,T,87,6.1NRT,295.89,14.17,N
39.46444,-84.38886,304.34,1.06,1.03,2022-05-21,0321,T,60,6.1NRT,293.63,4.79,N
39.97169,-86.83554,300.51,1.29,1.13,2022-05-21,0321,T,29,6.1NRT,286.45,6.79,N
41.56449,-84.04204,302.27,1.01,1.01,2022-05-21,0323,T,48,6.1NRT,292.07,4.59,N
60.84995,97.35316,306.96,2.88,1.62,2022-05-21,0345,T,47,6.1NRT,287.77,35.36,D
59.6408,108.13483,312.81,1.15,1.07,2022-05-21,0345,T,71,6.1NRT,296.88,8.45,D
-3.58846,-38.85995,302.51,1.83,1.32,2022-05-21,0432,A,50,6.1NRT,291.41,9.72,N
-8.06523,-45.68408,302.17,1.01,1,2022-05-21,0434,A,47,6.1NRT,286.38,5.07,N
-9.36363,-49.50605,301.83,1.46,1.19,2022-05-21,0434,A,45,6.1NRT,284.72,10.51,N
-10.03651,-47.74211,313.16,1.13,1.06,2022-05-21,0434,A,86,6.1NRT,288.46,15.54,N
-10.05398,-49.20446,308.94,1.36,1.16,2022-05-21,0434,A,76,6.1NRT,287.09,15.25,N
-10.05056,-49.20972,302.89,1.36,1.16,2022-05-21,0434,A,48,6.1NRT,286.61,9.4,N
-10.05255,-49.19741,300.01,1.36,1.15,2022-05-21,0434,A,4,6.1NRT,286.95,6.91,N
-14.11477,-49.74454,303.66,1.28,1.12,2022-05-21,0434,A,56,6.1NRT,277.72,12.62,N
-14.66311,-50.45573,327.19,1.39,1.17,2022-05-21,0434,A,100,6.1NRT,276.84,47.34,N
-25.65567,-42.85189,305.16,1.94,1.36,2022-05-21,0438,A,21,6.1NRT,292.07,15.78,N
45.56302,134.4099,339.19,1.11,1.05,2022-05-21,0355,A,91,6.1NRT,299.27,42.16,D
45.57224,134.40665,317.36,1.11,1.05,2022-05-21,0355,A,45,6.1NRT,296.27,11.94,D
45.56746,134.3788,325.65,1.12,1.05,2022-05-21,0355,A,77,6.1NRT,296.08,22.3,D
45.56507,134.36485,333.65,1.12,1.05,2022-05-21,0355,A,89,6.1NRT,295.71,35.93,D
45.888,134.67038,316.04,1.08,1.04,2022-05-21,0355,A,48,6.1NRT,292.77,10.56,D
46.6168,131.67888,310.65,1.35,1.15,2022-05-21,0355,A,68,6.1NRT,296.35,8.44,D
47.81122,129.42113,322.78,1.61,1.25,2022-05-21,0355,A,41,6.1NRT,292.51,39.21,D
52.40959,116.49158,316.52,4.5,1.95,2022-05-21,0357,A,59,6.1NRT,300.95,66.18,D
52.4095,116.48219,318.36,4.5,1.95,2022-05-21,0357,A,35,6.1NRT,301.08,76.36,D
53.07116,115.75957,308.38,4.54,1.96,2022-05-21,0400,A,49,6.1NRT,292.15,55.71,D
21.90554,112.01803,316.36,2.39,1.49,2022-05-21,0527,A,25,6.1NRT,294.29,23.21,D
22.3118,113.92629,311.06,1.71,1.28,2022-05-21,0527,A,0,6.1NRT,289.11,13.92,D
30.32206,120.59651,314.43,1.23,1.1,2022-05-21,0529,A,38,6.1NRT,296.73,6.42,D
30.29728,113.48071,314.99,1.3,1.13,2022-05-21,0529,A,66,6.1NRT,293.85,11.72,D
31.34898,117.27779,324.25,1,1,2022-05-21,0529,A,77,6.1NRT,304.86,13.26,D
-22.19208,133.90091,316.13,1.56,1.23,2022-05-21,0514,A,58,6.1NRT,302.88,14,D
-22.53228,130.43492,322.82,1.04,1.02,2022-05-21,0514,A,23,6.1NRT,306.37,8.11,D
-22.52316,130.43327,333.47,1.04,1.02,2022-05-21,0514,A,82,6.1NRT,308.72,21.57,D
-22.4335,130.30241,323.44,1.03,1.01,2022-05-21,0514,A,63,6.1NRT,309.8,9.76,D
-22.43499,130.29248,329.32,1.03,1.01,2022-05-21,0514,A,77,6.1NRT,308.09,17.25,D
-22.19674,131.71239,320.7,1.16,1.07,2022-05-21,0514,A,66,6.1NRT,307.45,9.9,D
-22.18713,131.71057,319.38,1.16,1.07,2022-05-21,0514,A,59,6.1NRT,307.06,8.18,D
-19.93121,128.4749,326.98,1,1,2022-05-21,0514,A,30,6.1NRT,308.66,10.24,D
-19.91815,128.50192,334.35,1,1,2022-05-21,0514,A,81,6.1NRT,310.75,19.16,D
-19.91462,128.46248,338.7,1,1,2022-05-21,0514,A,84,6.1NRT,309.1,25.37,D
-19.90565,128.46101,421.49,1,1,2022-05-21,0514,A,100,6.1NRT,324.8,392.92,D
-19.90701,128.45152,356.52,1,1,2022-05-21,0514,A,98,6.1NRT,311.63,62.06,D
-19.07942,133.54433,322.54,1.68,1.27,2022-05-21,0514,A,65,6.1NRT,309.17,17.25,D
-19.06807,133.54199,319.8,1.68,1.27,2022-05-21,0514,A,44,6.1NRT,308.16,11.72,D
-19.68507,128.58748,325.31,1,1,2022-05-21,0514,A,50,6.1NRT,312.57,8.1,D
-19.53453,128.48277,325.92,1,1,2022-05-21,0514,A,51,6.1NRT,312.64,7.94,D
-19.45941,128.42522,326.03,1,1,2022-05-21,0514,A,33,6.1NRT,312.32,7.32,D
-19.40595,128.35283,326.55,1,1,2022-05-21,0514,A,51,6.1NRT,312.18,8.79,D
-19.40731,128.34337,326.88,1,1,2022-05-21,0514,A,58,6.1NRT,311.48,9.02,D
-20.07042,122.90116,328.32,1.83,1.33,2022-05-21,0514,A,55,6.1NRT,308.07,27.99,D
-20.07243,122.88352,353.9,1.84,1.33,2022-05-21,0514,A,96,6.1NRT,311.22,137.14,D
-20.07443,122.86589,327.16,1.85,1.33,2022-05-21,0514,A,70,6.1NRT,309.29,26.92,D
-20.05651,122.91702,339.99,1.83,1.32,2022-05-21,0514,A,87,6.1NRT,309.4,67.23,D
-20.05848,122.89957,335.87,1.83,1.33,2022-05-21,0514,A,83,6.1NRT,311.4,50.97,D
-20.04457,122.91545,326.74,1.83,1.32,2022-05-21,0514,A,63,6.1NRT,310.13,22.23,D
-16.67688,136.89073,315.73,3.32,1.72,2022-05-21,0516,A,46,6.1NRT,296.5,32.28,D
-16.68234,136.88693,317.43,3.32,1.72,2022-05-21,0516,A,58,6.1NRT,297.44,40.25,D
-18.62645,124.12488,339.27,1.44,1.19,2022-05-21,0516,A,85,6.1NRT,305.71,50.45,D
-16.13463,136.8367,315.32,3.37,1.73,2022-05-21,0516,A,49,6.1NRT,298.78,34.2,D
-16.01795,136.73563,325.44,3.34,1.72,2022-05-21,0516,A,71,6.1NRT,296.55,89.19,D
-15.89965,136.38808,316.5,3.16,1.68,2022-05-21,0516,A,49,6.1NRT,294.82,34.16,D
-17.10704,128.21414,328.28,1,1,2022-05-21,0516,A,73,6.1NRT,311.43,10.17,D
-17.76151,122.96008,321.44,1.68,1.28,2022-05-21,0516,A,51,6.1NRT,304.79,15.45,D
-16.8556,128.17523,326.68,1,1,2022-05-21,0516,A,33,6.1NRT,312.56,8.46,D
-16.8412,128.21118,325.51,1,1,2022-05-21,0516,A,45,6.1NRT,309.87,7.08,D
-16.83358,128.20039,342.21,1,1,2022-05-21,0516,A,88,6.1NRT,311.43,30.71,D
-16.45552,127.50007,326.45,1,1,2022-05-21,0516,A,65,6.1NRT,311.27,9.39,D
-16.53961,126.70425,333.61,1.03,1.01,2022-05-21,0516,A,82,6.1NRT,306.01,23.89,D
-16.47943,125.32929,323.6,1.16,1.07,2022-05-21,0516,A,54,6.1NRT,305.28,12.86,D
-16.21712,126.51334,342.17,1.04,1.02,2022-05-21,0516,A,90,6.1NRT,308.92,34.64,D
-16.21846,126.50364,352.18,1.04,1.02,2022-05-21,0516,A,96,6.1NRT,309.74,57.73,D
-16.2198,126.49396,342.43,1.04,1.02,2022-05-21,0516,A,90,6.1NRT,305.51,39.87,D
-16.20798,126.51204,333.09,1.04,1.02,2022-05-21,0516,A,83,6.1NRT,308.76,20.87,D
-16.20932,126.50232,333.42,1.04,1.02,2022-05-21,0516,A,83,6.1NRT,308.13,22.53,D
-16.21066,126.49258,331.2,1.04,1.02,2022-05-21,0516,A,81,6.1NRT,305.73,21.58,D
-16.17387,126.62444,323.23,1.03,1.01,2022-05-21,0516,A,55,6.1NRT,307.41,8.63,D
-16.09843,126.50939,321.23,1.04,1.02,2022-05-21,0516,A,55,6.1NRT,304.88,7.73,D
-16.06568,126.61541,326.25,1.03,1.01,2022-05-21,0516,A,74,6.1NRT,308.53,12.06,D
-14.59517,135.32146,317.37,2.79,1.6,2022-05-21,0516,A,46,6.1NRT,300.17,27.89,D
-16.36099,123.78792,318.51,1.41,1.18,2022-05-21,0516,A,64,6.1NRT,304.15,11.68,D
-16.36266,123.77443,324.97,1.42,1.18,2022-05-21,0516,A,75,6.1NRT,304.54,22.31,D
-16.35689,123.7819,324.72,1.41,1.18,2022-05-21,0516,A,67,6.1NRT,304.78,20.9,D
-14.59369,135.31636,317.58,2.79,1.6,2022-05-21,0516,A,30,6.1NRT,300.09,26.31,D
-16.28615,123.74525,318.02,1.42,1.18,2022-05-21,0516,A,60,6.1NRT,304.49,12.53,D
-15.80626,127.15076,331.45,1.01,1,2022-05-21,0516,A,48,6.1NRT,308.4,15.94,D
-15.80759,127.14144,334.21,1.01,1,2022-05-21,0516,A,67,6.1NRT,308.77,19.13,D
-16.26662,123.59983,316.72,1.45,1.19,2022-05-21,0516,A,0,6.1NRT,302.6,11.09,D
-14.45771,135.30872,316.73,2.8,1.6,2022-05-21,0516,A,51,6.1NRT,300.42,25.36,D
-16.22601,123.66334,322.48,1.43,1.18,2022-05-21,0516,A,75,6.1NRT,304.68,18.39,D
-15.73672,127.18764,343.42,1,1,2022-05-21,0516,A,90,6.1NRT,311.46,34.76,D
-15.39659,129.20248,328.12,1.07,1.03,2022-05-21,0516,A,74,6.1NRT,307.71,16.07,D
-15.70357,127.10073,327.95,1.01,1,2022-05-21,0516,A,30,6.1NRT,307.33,11.84,D
-15.8276,126.14715,320.37,1.06,1.03,2022-05-21,0516,A,43,6.1NRT,300.65,11.4,D
-15.6272,127.25066,325.43,1,1,2022-05-21,0516,A,51,6.1NRT,309.08,9.63,D
-15.80169,125.92159,355.77,1.08,1.04,2022-05-21,0516,A,92,6.1NRT,303.24,72.72,D
-15.80303,125.9116,340.61,1.08,1.04,2022-05-21,0516,A,84,6.1NRT,302.04,38.84,D
-15.79424,125.92413,345.88,1.07,1.03,2022-05-21,0516,A,80,6.1NRT,298.77,49.77,D
-15.79562,125.91417,372.45,1.08,1.04,2022-05-21,0516,A,87,6.1NRT,308.31,129.64,D
-14.29586,135.18558,327.64,2.76,1.59,2022-05-21,0516,A,77,6.1NRT,301.08,70.19,D
-14.30042,135.1601,320.42,2.75,1.59,2022-05-21,0516,A,66,6.1NRT,300.71,34.78,D
-14.3357,134.96259,320.5,2.65,1.56,2022-05-21,0516,A,60,6.1NRT,302.78,30.46,D
-14.24378,135.14941,322.62,2.75,1.59,2022-05-21,0516,A,70,6.1NRT,301.1,46.6,D
